14893,14683
12324,10135
13369,12676
14869,11618
11292,12451
10304,11813
11980,13290
10529,14893
12892,10136
10792,12339
11618,12264
10785,13230
14576,11980
15721,12769
11111,11423
14530,15167
14098,11995
15096,14574
11492,13894
11234,10299
14027,10431
12294,11511
14512,12324
10170,14088
10599,12917
13891,14730
11053,12737
12321,11445
13930,10990
10581,11995
11433,13433
11921,12278
11433,10140
13487,13851
12266,14730
13486,15041
10397,11996
10372,11298
14275,13851
13988,12127
13930,11337
15096,10135
12954,10590
10926,14747
14689,15370
10590,13127
10245,11053
12127,12211
11278,14098
10685,14112
13487,12003
14122,14107
15412,13809
14633,10590
12945,14696
12917,13577
14321,12264
13230,15096
12878,11823
13587,14683
12851,13894
14761,11986
14122,13342
11823,15016
10158,12478
12822,11535
10927,10472
13203,10821
12896,12598
12214,10139
15323,16091
14711,13127
10868,13303
13796,13486
12892,13796
11995,13487
11764,10540
11813,14627
11637,10685
14797,12171
15096,15167
10640,14485
10561,13502
13158,12278
12992,12892
13434,10551
15861,15861
11193,13341
14100,10434
12339,14893
14275,10721
13230,11618
10299,13891
11292,15096
13415,11630
14771,14747
13303,14679
12264,10781
12853,12831
11986,13930
13461,15628
11298,14193
14057,14262
10721,16479
10781,12094
13931,11150
10599,11699
14730,14112
11618,11537
13829,12892
13342,14761
12278,15304
14275,12992
12266,15624
13891,13796
14570,14262
12207,11298
11630,12807
15389,14771
14672,15016
11845,14856
11413,14107
13003,10299
12610,12523
10868,13342
11778,13277
11057,11292
14082,10676
10416,14895
14712,13029
11278,14307
13244,11003
10397,12323
16863,10154
10325,13771
11066,12896
10781,15412
14908,12598
11697,13303
10529,12266
11563,10466
14050,12264
14672,10327
14512,14275
13232,15618
14730,10431
15304,12339
13198,11697
13830,10423
15381,11637
11871,14275
13495,10721
12478,11986
13487,10194
12769,12676
10721,14100
11399,12745
14648,16498
13360,12217
12253,12815
14307,10158
11057,11953
13303,14122
13184,11433
15919,10693
10135,10821
14814,10918
14802,11066
10731,10208
14685,13577
10950,10950
11618,11233
12265,10721
11298,11980
11789,11027
14761,13244
11109,10135
10713,11298
10466,13342
13796,10155
13342,15323
10313,14130
10640,15785
15070,11618
11697,13198
13029,13198
11980,13871
10551,15257
14492,11433
12769,13873
13495,14986
12478,16353
12339,15412
13931,10397
15041,14908
11430,11376
13898,15153
10620,13244
13029,14108
11292,12197
10670,16454
11995,11267
11996,11413
12704,11535
10926,11234
13484,10693
10519,14259
10005,11630
13204,13296
12779,13770
13203,14524
11433,11618
11603,15376
11986,11042
13277,12191
15257,12709
11630,12141
13303,14893
14893,11986
13970,14709
11376,13464
11057,14730
14842,11415
10561,12954
11492,12851
10693,10279
14771,14635
11697,15628
14730,15016
15282,10405
12197,15634
15167,10329
16091,14098
12720,10299
13076,11563
10693,12197
15069,12184
12197,12119
10423,11122
10683,13485
14054,12956
12917,14761
15725,11643
12478,13541
11433,11540
12945,14512
12397,13930
10185,10559
12831,15887
14006,13930
11433,14574
14004,13796
14570,10157
12758,12982
14747,15023
14321,10821
13194,12892
11057,11057
12324,12266
10874,11066
13230,10990
11066,12266
15887,11227
11995,15167
10540,10785
12136,15618
14307,11066
10800,14512
13485,13871
12511,10469
10821,11986
11298,13204
15167,10945
10529,10874
14252,14831
11298,11953
14908,11637
10257,12992
13541,13987
14689,14057
13851,11278
11468,11109
11274,13930
10551,13770
12184,14088
15370,11778
13277,14193
13303,13851
10088,10056
13204,11308
14696,14771
14689,11921
10561,11292
13204,14576
11085,11495
15885,12633
14869,15618
14831,11986
12448,13377
10739,13487
14234,14013
12953,14783
10792,15401
12917,16091
13230,11298
14633,11563
15249,14122
15412,14108
11492,10304
12492,13347
14843,15370
10732,14635
10423,11193
11057,10208
11193,11123
14952,11111
14730,16091
12892,14698
10278,10042
10397,14730
10423,11540
13415,15124
14122,14685
12945,11953
14258,12878
13232,10140
10990,12197
13796,13830
14543,11563
13898,14100
12451,11278
12889,10599
11066,14524
12184,12321
11433,15249
12278,13076
14306,10721
12388,16091
12511,14814
13277,14109
14307,10135
11511,15853
13422,11995
11550,11844
13891,11298
14107,14570
12748,12653
14100,12244
13198,14747
15656,12222
11423,10713
14712,15628
12191,14109
15376,14869
14843,11996
13871,14057
13495,11109
14893,15016
14100,10785
10821,12339
11415,11982
14831,10325
12704,12822
16091,10811
15295,14761
14831,11057
14747,13587
13244,11789
13422,13495
10821,14098
10325,14050
10397,14457
13342,11337
10184,15061
13158,10140
10994,11996
12523,12171
13061,14736
14457,13198
10590,11203
14098,11699
15861,14804
12264,10299
11278,14100
11109,11921
12478,15016
10559,14314
12266,12177
11618,11503
11503,10630
10299,15853
14457,12889
14107,10666
14262,14831
10540,13008
13485,11996
14492,12266
13931,14109
14457,14696
13198,14831
11423,13296
14027,15628
13303,13277
14908,13771
14842,11563
13931,10980
14489,14869
11376,12264
11267,10423
14027,12266
11298,10299
13105,11259
12945,12884
10194,11193
13685,10540
14252,11638
10299,11280
14747,15991
14685,12264
14986,13505
12149,16091
12951,12448
15478,11630
10599,13377
13461,16776
12892,12917
10325,10693
10868,10994
15304,11540
14082,14108
12709,12708
11973,10721
15041,14679
14831,12191
11252,12451
14050,10397
14747,12954
13891,15016
14234,11643
14905,14698
10781,13487
14524,14696
12206,11982
10693,13061
14107,15370
11066,11267
13204,15919
14576,11721
14057,12896
10397,11123
13495,12544
10540,10693
14492,10155
15389,12892
15096,10721
11109,15070
15304,12266
13367,11003
12478,12892
14100,13342
12831,14234
12917,13487
10967,14006
15295,10821
10613,12197
14769,12197
11637,14893
14027,10785
11996,10423
10005,10349
12278,14730
11555,11410
10397,13341
12217,11823
11845,13873
10409,13930
11695,12132
14512,11109
11109,14698
12253,12633
11643,13381
10800,14712
12889,15370
10599,13198
12441,13871
10298,12191
14683,13061
15045,12478
12127,14670
12451,13204
11028,12195
10140,11197
10185,11003
13076,14633
10994,14100
11193,12324
13244,13871
13930,14893
10268,10135
14268,10551
10257,11278
11884,11109
13587,13303
14259,14112
13232,13105
10990,11057
14275,10599
13485,11003
14831,14122
12574,16542
11996,12953
14747,14314
11618,12339
12889,13871
10721,13485
13486,12892
10821,13203
10194,15370
13196,15554
11884,14057
11695,10685
10556,12705
13244,11612
13487,11719
14869,14530
10279,11540
13891,15304
14869,11298
12279,11630
13796,12211
12339,13204
11980,13200
13244,11921
14512,14533
10627,15618
15295,13930
10930,10466
10423,11027
11288,13930
14530,14262
13930,14314
13061,12278
13873,12704
11233,15370
11721,15295
10721,13933
12266,13485
13934,13863
14288,11775
11884,14303
15741,16345
10423,14730
15339,10304
13204,15070
14485,12268
10155,12339
11146,14100
15412,14986
14747,16101
13461,15043
14893,14771
12266,11921
15257,12719
14576,14027
10204,12610
13495,11884
10849,11503
14318,11481
13204,10158
11511,12294
15754,15741
12191,14893
14273,10245
12663,10917
10304,11702
12992,13809
10245,11336
14804,14804
12574,14320
11292,12441
11105,10817
11292,15048
15016,13105
12217,13360
10140,13158
11433,11775
14122,10874
15177,11292
12222,10792
15370,11049
12448,15249
14492,13487
14783,11778
11977,13487
11042,13851
10581,10434
13184,13487
14081,11869
15370,12892
15887,10551
14576,11433
14869,13502
13487,14730
12478,14112
14761,14492
12478,14314
12156,12094
11003,12892
13487,11973
13029,14831
15376,14314
11433,12884
11995,13244
12995,11150
11637,13486
12892,10599
10785,14696
12129,10590
12953,14814
12460,10980
13244,11233
10868,10158
12945,13198
14869,13264
15045,15045
15862,15862
13487,12945
11292,11433
15376,11603
11447,10627
13851,14771
10994,13487
14112,10647
14683,12278
13796,12339
12720,10245
11775,13295
15220,14477
13851,11049
12003,14747
10620,14057
11884,11603
12223,11057
14672,15356
12195,15085
10011,10661
15043,12474
13891,12523
13487,13577
11775,14082
11503,12264
14761,11995
15885,11484
10299,12758
13232,11123
12945,15401
12947,10469
10990,15618
10194,10135
14869,10800
15383,14679
13105,13232
15885,15741
13502,14771
11057,12945
11503,11784
16873,14712
11540,12598
11298,15016
14004,11423
11076,13930
14524,10990
14986,10721
11066,11433
10529,13851
11961,12264
12888,11884
13344,10590
10397,10327
15618,13891
11433,16091
11259,14696
11002,14487
13061,10380
11003,14633
10257,10785
14492,11259
15167,12932
15376,12888
10529,12324
14747,13303
11711,11413
10874,11259
14771,12954
14100,14259
11057,13898
15124,11833
10693,14057
14730,13871
14193,15412
11977,13342
14730,12278
12889,13303
12206,10747
15167,14730
14100,11977
14869,14679
14696,11471
11952,14130
11076,14520
13485,10721
14761,11003
10754,10245
10849,10721
14102,10640
12297,13461
14696,11252
10170,15293
10329,14027
10559,10560
15624,13930
11049,10216
15376,13851
12264,13244
14828,10204
14013,14013
14306,10540
14877,15016
15153,13256
12127,14967
11728,10431
12720,12755
13930,12917
12951,14685
12448,12191
10685,13487
10693,10792
10821,14533
15478,13768
13770,10405
10923,11630
13579,13710
15091,12782
11778,14783
12889,10423
10299,13485
12953,12266
10775,10299
11563,13487
11953,11298
11111,13303
10299,13369
11298,13577
11027,16091
11823,15323
10157,14489
15293,10170
10590,11122
12173,13109
14112,15070
14679,13204
12266,14679
10590,13158
14893,12324
14027,11042
11630,14601
14122,14747
13487,14150
12891,11563
15446,12869
11433,13577
10349,11630
13303,12324
10279,11109
13931,12339
10599,12007
14747,11563
14783,13851
14816,14627
13931,12266
12250,15167
13871,10397
10627,10408
14783,10466
10558,11122
15376,11292
12147,16091
13342,11423
13264,14771
11986,14771
14100,10208
14489,12892
15554,12855
13204,11278
14218,14218
13381,14559
12951,13244
11193,13577
10327,13796
11003,11618
13930,10747
14869,11638
10540,11066
12266,13341
10996,14627
12339,10693
14321,12953
13771,13192
14831,13891
11638,11298
14524,10135
15325,10559
16634,15167
15919,12892
13230,12339
16091,14307
14574,14696
14050,15356
12127,16817
16091,13277
13487,10800
13418,14098
12815,15741
12149,12055
15304,11996
10299,15282
10208,10171
13830,15370
14783,15412
14100,14843
10990,10980
14027,11292
13930,13230
12945,15374
10504,10154
14869,11721
10581,14771
11423,15096
11977,13851
14696,15249
11986,14814
14893,14679
12390,11298
14457,14771
13809,11697
12191,15370
11278,10208
12127,14712
15376,12197
15138,14122
14057,12266
12266,14100
13244,12478
11298,13360
14747,11042
13433,12266
13891,10558
10154,11278
14831,11921
13232,11259
10747,14524
11433,12278
14730,12478
12321,10551
13256,14986
12896,10279
15618,11259
14234,12769
14679,10423
14559,15124
14730,14258
10140,12896
12339,10676
14256,15841
12574,14530
10408,11433
10785,12932
11537,11618
13230,10821
15919,11973
14100,12365
11433,11066
11278,11203
12266,10423
12892,13127
12321,12184
13232,14635
12878,14730
10778,14730
13198,11433
14100,11003
14122,11973
12896,10590
14050,15167
12851,12855
13891,14908
10821,10322
11537,11637
11764,10559
11697,14679
15380,14986
12758,14771
13303,10329
14098,12478
13204,12945
15295,11433
15370,13487
14262,14869
11298,11996
12448,13422
11298,14100
13487,11298
14689,14683
11066,14492
11865,11109
12896,11292
11411,15861
12755,13467
13487,12953
13535,12197
11603,16091
15707,13002
12544,11540
10783,11844
10775,10396
12892,12992
12954,12127
14570,12478
10299,11555
15798,12853
13931,10529
11193,14771
11953,15167
11042,13577
13934,12866
15024,15626
11042,12197
10821,10135
14512,11973
12784,11511
10721,13303
13230,12391
12185,10849
13061,12149
14635,14683
12078,13461
14877,14107
15153,14275
12748,12583
14091,10661
10216,10397
11953,10868
11259,15249
16091,14761
15041,14113
12709,12719
13367,12278
12884,13796
13277,15624
10185,13851
12195,12708
13476,14893
12197,15016
13891,10980
14869,11193
14493,10996
15016,11288
10519,11697
13204,11637
10466,10685
14107,11109
12888,13930
13198,14683
13381,11643
12945,14100
11823,14112
12784,14273
10590,12448
11470,11884
13541,10721
10540,13398
13303,14112
12819,15991
12339,12945
10821,13795
13061,11986
12896,13851
13342,14712
15070,12250
14679,12889
10466,15919
11057,13418
15304,15370
11278,12451
14100,15546
15304,14869
13930,14747
10996,12719
15741,15885
10299,14273
11109,14747
14100,10529
15016,13476
13898,14262
12321,11555
13495,11066
11259,12954
11193,15323
15096,12884
14524,13282
15278,14805
14262,15447
11995,14524
10721,10713
15304,14633
14112,11423
10581,14761
11267,11433
13232,13182
14259,13577
14107,13785
13418,13461
10868,15412
13476,14689
10713,15041
13184,13342
10590,15048
10225,14125
13851,12992
13061,14275
10423,14893
11648,13487
14112,10135
14679,14314
10781,15153
12884,15374
10397,14027
16479,15167
14730,12917
15853,12720
11267,14107
15618,14905
10926,12321
12574,12124
13619,16218
12266,15370
12992,14576
14831,13303
12253,12252
10135,10693
12168,11656
12171,11619
12953,11057
12451,13303
10666,15376
11865,13851
10821,14814
11027,14108
14683,13230
12807,11028
12819,10299
10529,15412
14635,10599
13461,10440
13830,12982
14679,14831
14869,11884
13461,12191
15323,13277
12197,12094
13495,11433
11986,12992
12889,14576
10361,14100
14512,11193
14050,14908
13930,11612
13564,11630
10559,15325
13230,14492
15030,10721
12807,10551
14011,10800
12889,11278
10405,15887
14986,11042
12676,12719
11278,15412
14013,10299
13931,14679
13888,10056
12709,10551
11697,11995
12663,11445
14711,11433
15919,14674
14530,13303
12758,12492
13495,15016
10785,10721
10599,12191
15070,13296
12197,11947
14738,14738
11630,13381
14100,10257
14050,11066
14004,13029
12253,12857
14122,13032
10397,10599
12223,13198
14100,12992
11697,13439
10599,14492
14986,10994
10431,12266
15618,14908
11066,11995
11484,10961
13204,11259
13487,14307
11675,12391
10423,11308
10721,13244
11603,13487
13303,10590
11123,11292
14709,10396
15622,11453
11433,10747
12185,11387
11637,15381
12545,16861
12889,12892
15236,10299
15478,11844
12235,10184
12268,14485
14711,13367
10257,14307
13061,11789
15167,11193
12868,12615
10747,14679
10821,10599
14635,10423
12195,15798
11537,12264
10559,14831
14275,12339
15153,11996
13139,11995
12896,11233
11259,13495
13230,12451
14524,11433
12339,13485
10713,12892
14761,10590
10158,11066
11193,11259
13487,15919
13296,12451
11042,12951
12191,11433
15370,11066
14869,14100
13689,10397
12375,15016
11066,11057
14893,15618
13770,15887
10466,13360
15376,13264
11421,14730
10325,12320
10627,14457
14474,10299
12771,12743
13360,12478
13198,14814
15167,14570
14869,14252
12266,14533
13486,10158
14843,11193
12339,13851
10792,11298
14893,11921
15167,12545
12831,13434
16829,11697
12250,12222
10299,14013
13342,14683
11697,15356
14275,11996
14683,13987
15008,10325
15628,12388
11728,11376
13076,11471
12441,12266
10241,14130
10754,10247
10299,11433
15721,10551
10721,12222
13851,13367
13434,15085
10185,13377
14307,11973
12478,10785
11456,13541
12598,12217
12264,11193
10990,14100
13061,16218
12197,13307
15167,12222
14679,13891
14674,11292
11844,13292
13303,12264
12266,15167
13204,15024
11726,14100
14856,13196
10146,11057
14674,14696
14794,14262
14869,14635
12197,14182
14234,10299
14828,14747
14635,10185
14831,13290
14893,11618
14689,13232
11252,12478
10423,12888
13342,10713
11057,14492
13931,15401
14771,10849
10754,14125
13485,12953
11697,12197
14027,11278
13461,12190
11563,13127
11057,11278
12889,15325
14730,10800
11336,14037
12222,12953
10620,13851
12721,10056
12544,14050
14814,11433
15027,15356
13495,12951
15096,14761
12264,11057
15412,13930
10721,15412
10849,14893
13398,13541
14950,11827
14487,14689
11898,12278
10478,10792
10158,14635
11042,13788
15376,13158
12128,15016
10590,12896
14082,15380
14689,12896
11267,14761
11193,10194
11986,13303
12127,14908
11630,11643
15412,12217
11884,10930
12841,12755
15412,11193
10747,12278
12892,11898
14696,13204
13930,14262
11028,12087
12206,14814
11423,13487
12206,13256
13244,14635
14814,12265
12339,14869
11775,12136
13796,13587
15045,12134
10139,11411
15581,11463
13931,14107
15304,11421
11109,12217
13303,15919
14794,14107
10397,13487
15376,14698
15016,13230
13198,11146
10627,10849
15041,14831
13304,10476
10994,14107
13486,11637
13264,13264
10713,11638
15376,14588
10980,11775
14588,13851
14831,10397
12266,11267
12653,10299
12339,14685
14057,10666
13930,10683
12191,15304
10184,11643
10329,10540
10225,10775
10304,14880
13851,10397
10241,12851
10299,14750
15153,10994
14709,10775
13863,11299
13930,10792
12323,11150
11003,14696
11057,11612
12264,10785
14112,13577
12889,13204
13342,10559
10781,11193
11844,14804
11648,14057
14919,11550
12758,14893
14761,12223
13485,10397
11638,13487
12265,15618
14831,11097
13487,14814
14747,10630
11193,10792
14262,14679
11298,13933
12191,15618
10397,10540
11555,15785
14109,11298
12127,13891
13342,13341
11292,13476
10245,14747
15370,13851
13232,10216
10713,12339
12195,10551
14197,10615
12892,14747
15412,10155
12721,11555
10466,14783
13303,11827
13198,14730
11298,10140
13485,12884
14524,13230
11042,12217
16454,10540
12003,12003
11638,10800
10581,10135
15798,11492
13933,11697
11834,14122
12339,11495
10135,13987
15008,13342
12878,13461
14869,14027
11193,11298
10721,10558
13277,13487
15478,15245
13204,13198
10785,15376
13002,15708
13450,12197
12388,11624
16311,15257
10327,12954
11563,11233
15919,12953
12807,12855
14489,14057
13360,15842
11193,10423
11617,14492
12448,13577
13198,15108
10627,13487
14254,14843
15385,15293
11292,11481
12844,11630
11423,14761
12323,13105
12807,11630
13433,10739
11764,14749
15380,14057
14895,10304
15020,13232
11630,13767
10800,10279
11298,14794
11292,12127
11292,10257
13415,11844
11995,13461
10171,10423
15154,11344
15167,15382
13029,13487
13341,10821
10721,10785
14987,10304
10529,13487
11813,11028
12945,15041
13433,11433
14908,11540
10849,13891
12478,14320
13230,12055
12635,10245
15085,13369
13731,14259
12892,11986
14869,10779
13871,10140
10243,12721
12822,15278
10397,14524
13256,10298
14057,10423
10299,14100
14696,14574
13232,11278
10980,11995
12217,11146
12324,12892
11057,12278
11697,10821
15245,13873
14100,11219
15016,13487
11503,11057
12884,11973
14524,11697
11995,10397
12206,11259
14679,12896
11531,11931
10396,10754
11630,12868
12944,13731
12222,13599
14747,15041
14553,15167
10713,15016
15167,12028
11193,14524
13495,14952
14709,11630
10792,11637
10721,10990
14492,12892
10615,11726
14747,12896
11058,14275
13296,10874
10325,10559
10781,15376
16091,10317
15016,11267
12448,13303
11684,14122
10135,14633
13002,10844
11292,14027
12771,10056
13501,11697
14908,12266
13930,10559
14696,11695
12206,10194
11996,10620
10693,11109
12992,12339
14893,15376
12244,11057
14831,10821
12889,10136
12892,11423
10397,15153
12652,12652
14893,11884
10676,10559
10713,14113
12156,10590
14683,11376
12175,12175
11411,12615
11165,14122
13873,15085
15096,11995
11411,13970
11823,14674
14869,13277
11630,15785
10849,10918
14234,12195
13194,13194
11066,11292
10540,11123
15447,11728
14771,11433
11563,11637
13244,15070
10139,13942
14696,12889
10208,15167
13871,11540
14321,11003
10423,11259
14711,11995
14252,12519
12932,11764
10551,13579
12268,10299
12094,12264
14679,14262
13204,14193
13930,14843
13139,14831
15016,12266
10713,10409
11274,11973
12853,11336
12831,10405
11884,10397
10135,12197
14869,10620
11433,11337
11259,11278
13290,11423
11042,11577
10100,10056
11007,13873
11140,12266
13891,11905
15581,11833
10185,11140
12136,13796
15167,13674
14893,13851
11492,12807
10540,13204
12187,10615
14307,10154
14761,13851
14761,12339
10397,13930
12217,12915
11790,15618
14485,15785
12388,15447
12223,13398
10747,12265
10693,13198
12915,12266
12785,12854
11430,14004
11764,13029
12266,14635
10416,13434
11111,13931
14057,14108
12889,15304
16133,13543
14771,10561
12992,14193
11630,13415
13930,12574
10466,11980
11233,11298
14908,15383
14730,10990
14122,10990
15741,14229
10298,13139
10245,12755
14588,14908
10721,11697
12898,12953
10257,13398
15380,14843
13676,15160
12748,14268
14057,14054
13303,14570
11719,10713
14869,10747
12889,14492
10581,13898
10529,11641
14512,11618
11697,13342
13341,10540
12889,11433
12339,13377
10478,13577
10874,14122
13290,11603
10313,14816
14698,14747
11540,13851
14100,13577
10372,11789
13495,14492
12255,11292
11612,13232
10434,12953
14828,11997
13367,13198
14698,13158
10693,11150
12339,12217
14100,10781
14828,15231
14193,10693
13930,11278
13204,10792
14771,10792
13487,15376
13796,11086
12954,12339
14570,15016
16091,12954
14100,14783
14869,10327
11953,15304
11471,13485
13934,11299
13204,11697
15282,10299
13851,14108
12266,12191
12965,11638
11376,11252
13204,15249
11535,12822
10721,12323
13277,11278
13342,11066
13898,11481
11423,10785
14588,11292
11986,14712
14107,11603
15257,14130
12294,12720
15842,13667
14107,10868
13891,10617
11146,10208
11292,11986
14112,11986
14908,13158
12892,10157
15478,10170
15016,14081
14698,14869
15356,11592
13194,14893
11775,10397
10917,12786
13204,10431
13476,13871
12898,11697
11588,14057
13771,15041
10590,10792
13495,13486
13295,14100
10257,12397
13196,13676
12127,10617
10693,10785
14006,13344
11282,14577
11042,14275
12264,10423
10693,10431
13862,12003
12478,15167
13232,13487
12184,14942
13232,14730
16091,14100
12339,13341
12889,10529
12197,11058
14107,12266
14908,12339
11057,13871
13502,15356
13930,13459
16867,11728
12853,13710
15881,10299
13434,10416
15016,11003
12339,12012
13264,11233
14696,14112
14689,14252
10792,11193
13891,13830
10685,13204
13198,13204
12197,11675
12992,12278
12003,10620
13203,13461
14689,11292
12007,10397
14783,11042
15023,11109
14457,11637
11057,15027
14831,13198
14100,12191
12094,12266
15167,10154
12321,11511
10615,11423
14457,12255
14108,11982
11292,13495
13930,10434
14457,12266
11648,13342
10693,12222
10397,11840
11618,10990
10257,11292
10821,14683
14306,15167
14006,11109
10551,14282
14869,10615
11259,13158
13198,14869
11996,14112
14524,12391
11630,10666
12641,12638
10243,10243
15346,15167
13256,15153
16091,14736
12173,12954
13003,14468
10821,13341
11931,13484
15785,12235
11433,11013
12945,10559
12321,10170
11423,14112
13461,14131
10540,12264
14100,12953
10613,10154
10397,13795
11995,12902
11898,11563
10980,10874
13342,11267
16390,15406
12523,14028
14751,13987
10849,10713
13198,12896
10874,10431
15096,13930
14050,13244
11630,10184
10185,16218
14679,10268
10590,11637
11298,14986
14108,12953
11775,10558
12478,12339
11337,13487
10185,11150
14530,14100
11775,13891
14814,12448
11638,15016
10299,14493
15412,10434
12544,14027
10299,10304
12878,12397
14050,12478
12266,11067
15232,13796
14307,12451
14986,11278
10372,13476
11066,12339
15624,12451
11773,11728
15167,15412
14685,11298
13931,10927
15376,14747
12264,12185
13931,12197
12127,11218
12641,15448
10185,12339
15919,14683
11540,13277
11977,11013
11697,10257
14635,14814
13931,14100
11433,15412
12451,13851
13342,12280
14828,10559
12721,10243
12951,14842
12892,13487
10994,13230
10994,11973
13341,14275
14986,11359
15293,11053
15249,11540
14747,15304
13244,11973
12945,11618
11618,12280
14424,15601
11259,11884
12441,13303
11227,14130
10529,14027
13303,12173
10599,11298
11603,15370
11259,15070
14112,11721
15785,12844
13970,11643
14679,14027
12264,12197
12917,11697
10304,13196
14321,15628
13796,10540
11986,11193
14771,13587
10409,11292
12896,11027
14855,10056
14814,13495
11996,11292
12451,10747
11481,14050
13377,12915
10590,11066
14530,13796
11941,14856
14730,10693
13232,14193
14100,13461
10821,14307
11042,13303
15370,15412
13433,14709
14685,11278
13244,14576
14679,14004
15167,12397
11618,11267
13461,12598
13871,10721
13341,12953
13244,14869
11618,10299
15709,15245
10194,11298
11603,14871
14570,11503
13198,12954
10747,11067
14107,10325
10821,10397
15016,14576
10397,10693
14942,12184
12945,15153
10241,12709
14783,12217
10257,12889
11540,12339
14816,13196
12721,11299
10519,12197
11298,10561
